,time_sec,gaze_x,gaze_y,gaze_z,Sgaze_x,Sgaze_y,Sgaze_z,REyePos_x,REyePos_y,LEyePos_x,LEyePos_y,yaw,pitch,roll,HeadPos_x,HeadPos_y,set_x,set_y,set_z,WTransG_x,WTransG_y,WTransG_z,RegSgaze_x,RegSgaze_y,RegSgaze_z,CalPSgaze_x,CalPSgaze_y,CalPSgaze_z,ROpenClose,LOpenClose
81,2024-02-16 09:16:57.539562,-0.1257761070588907,-0.029429146236713333,0.9916220406204016,19.652530413760655,159.46761484268777,0.0,0,0,0,0,7.2287249662209625,-1.6864093598628973,0.0,610,348,298,168,0,0.0,0.0,0.0,17.04450358877333,153.9892713150579,0.0,22.260557238747978,164.94595837031764,0.0,1,1
82,2024-02-16 09:16:57.718560,-0.13116303192785256,-0.014185667333781293,0.9912593444806277,22.82931614549599,150.5606195342999,0.0,0,0,0,0,7.53756725386659,-0.8128061299474082,0.0,609,348,298,168,0,0.0,0.0,0.0,20.221289320508667,145.08227600667,0.0,25.437342970483314,156.03896306192976,0.0,1,1
83,2024-02-16 09:16:57.888565,-0.13464572449794587,-0.018237301042587,0.9907259491370131,24.908132023146475,152.93546461471072,0.0,0,0,0,0,7.739429505084684,-1.0449783113923934,0.0,609,348,298,168,0,0.0,0.0,0.0,22.30010519815915,147.45712108708085,0.0,27.5161588481338,158.4138081423406,0.0,1,1
84,2024-02-16 09:16:58.064720,-0.139497244724814,-0.012564437782208726,0.9901427150728968,27.794551865553185,149.62092647851026,0.0,0,0,0,0,8.019392433330069,-0.7199081991188149,0.0,609,348,298,168,0,0.0,0.0,0.0,25.18652504056586,144.14258295088038,0.0,30.40257869054051,155.09927000614013,0.0,1,1
85,2024-02-16 09:16:58.235696,-0.13955420943876856,-0.01382795726913802,0.9901178542425286,27.82994952768065,150.36077817989727,0.0,0,0,0,0,8.022823400214262,-0.7923088420564498,0.0,609,348,298,168,0,0.0,0.0,0.0,25.221922702693327,144.8824346522674,0.0,30.437976352667974,155.83912170752714,0.0,1,1
86,2024-02-16 09:16:58.398701,-0.11245377940954704,0.07457976415147233,0.9908541996385828,11.916377992899267,98.63915299519961,0.0,0,0,0,0,6.474893572094837,4.27707694040534,0.0,609,347,298,168,0,0.0,0.0,0.0,9.308351167911944,93.16080946756973,0.0,14.524404817886591,104.11749652282948,0.0,1,1
87,2024-02-16 09:16:58.568531,-0.10756077626182403,0.08770078088174368,0.9903227819158759,9.08789535156382,90.93626048986283,0.0,0,0,0,0,6.198701660717737,5.031348423969781,0.0,609,347,298,168,0,0.0,0.0,0.0,6.479868526576496,85.45791696223296,0.0,11.695922176551143,96.4146040174927,0.0,1,1
88,2024-02-16 09:16:58.744204,-0.11834255138271976,0.10067999895198956,0.9878555763692694,15.571252107762927,83.19260052734808,0.0,0,0,0,0,6.831331041816812,5.7783291738989915,0.0,609,346,298,168,0,0.0,0.0,0.0,12.963225282775603,77.7142569997182,0.0,18.17927893275025,88.67094405497795,0.0,1,1
89,2024-02-16 09:16:58.918206,-0.11616622341944716,0.1006927627822865,0.9881125607771969,14.276580700953897,83.20047693024665,0.0,0,0,0,0,6.705128988135857,5.779064222866928,0.0,609,346,298,168,0,0.0,0.0,0.0,11.668553875966573,77.72213340261678,0.0,16.88460752594122,88.67882045787653,0.0,1,1
90,2024-02-16 09:16:59.082209,-0.1091658679832026,0.09133337206947056,0.9898186867151944,10.059864359664527,88.78294991212499,0.0,0,0,0,0,6.293644472954003,5.240319645242144,0.0,609,346,298,168,0,0.0,0.0,0.0,7.451837534677203,83.30460638449512,0.0,12.66789118465185,94.26129343975487,0.0,1,1
91,2024-02-16 09:16:59.267210,-0.11644427029020571,0.10863255566523647,0.9872384334868486,14.500159393260628,78.48665057248647,0.0,0,0,0,0,6.726927708922922,6.236494399987598,0.0,609,346,298,168,0,0.0,0.0,0.0,11.892132568273304,73.0083070448566,0.0,17.10818621824795,83.96499410011634,0.0,1,1
92,2024-02-16 09:16:59.442213,-0.11441139880212176,0.11251202998157539,0.9870415513234255,13.320039711969752,76.19579795705471,0.0,0,0,0,0,6.611845159232396,6.460143448615509,0.0,610,347,298,168,0,0.0,0.0,0.0,10.712012886982428,70.71745442942483,0.0,15.928066536957076,81.67414148468458,0.0,1,1
93,2024-02-16 09:16:59.613216,-0.11943954019625924,0.11121756169007907,0.9865925208903792,16.304620551043595,76.92621958315729,0.0,0,0,0,0,6.902788915060316,6.385507415524996,0.0,609,346,298,168,0,0.0,0.0,0.0,13.696593726056271,71.44787605552742,0.0,18.912647376030918,82.40456311078717,0.0,1,1
94,2024-02-16 09:16:59.790217,-0.48806263881584283,-0.06248779504417967,0.870568868966335,271.0824410505611,183.86968833213967,0.0,0,0,0,0,29.276078260350562,-3.5826210364625557,0.0,607,349,298,168,0,0.0,0.0,0.0,268.47441422557375,178.3913448045098,0.0,273.6904678755484,189.34803185976955,0.0,1,1
95,2024-02-16 09:16:59.953220,-0.49074812330768924,-0.006089387650525635,0.871280214191963,272.603653951885,146.31681313296517,0.0,0,0,0,0,29.39036354267966,-0.34889836844610406,0.0,609,349,298,168,0,0.0,0.0,0.0,269.99562712689766,140.8384696053353,0.0,275.2116807768723,151.79515666059504,0.0,1,1
96,2024-02-16 09:17:00.112222,-0.47956292888957486,-0.029546811698786257,0.8770099051188215,263.07845154044367,161.79339303588898,0.0,0,0,0,0,28.670538216486076,-1.6931540272578598,0.0,608,349,298,168,0,0.0,0.0,0.0,260.4704247154564,156.3150495082591,0.0,265.686478365431,167.27173656351886,0.0,1,1
97,2024-02-16 09:17:00.289742,-0.4863693051591468,-0.03061144102776897,0.8732169803165644,268.9730189433899,162.58488456299784,0.0,0,0,0,0,29.117178258639107,-1.7541804106202374,0.0,608,349,298,168,0,0.0,0.0,0.0,266.3649921184026,157.10654103536797,0.0,271.58104576837724,168.06322809062772,0.0,1,1
98,2024-02-16 09:17:00.462035,-0.48650672562841696,-0.031101578691565823,0.8731230901950221,269.0989606288257,162.9124442619218,0.0,0,0,0,0,29.12667910472815,-1.782276609138963,0.0,608,349,298,168,0,0.0,0.0,0.0,266.49093380383835,157.43410073429192,0.0,271.706987453813,168.39078778955167,0.0,1,1
99,2024-02-16 09:17:00.643040,-0.49450494673069134,-0.03910401153853221,0.8682947104045841,276.23398094341746,168.3691590868505,0.0,0,0,0,0,29.66206637285485,-2.2410662154169056,0.0,607,348,298,168,0,0.0,0.0,0.0,273.6259541184302,162.8908155592206,0.0,278.8420077684048,173.84750261448036,0.0,1,1
100,2024-02-16 09:17:00.831385,-0.48611472306159614,-0.04313573139596405,0.8728297147300057,268.9471995446295,170.9108636723713,0.0,0,0,0,0,29.115230266285682,-2.472262445993137,0.0,608,348,298,168,0,0.0,0.0,0.0,266.33917271964214,165.43252014474143,0.0,271.5552263696168,176.38920720000118,0.0,1,1
